update,frames,FPS,duration,rreturn_mean,rreturn_std,rreturn_min,rreturn_max,average_reward_per_step,average_discounted_return,num_frames_mean,num_frames_std,num_frames_min,num_frames_max,entropy,value,policy_loss,value_loss,grad_norm,return_mean,return_std,return_min,return_max
72,589824,778.9625012848671,475,1.0,0.0,1.0,1.0,0.33089776791219633,0.8076326304106551,3.0292267850536443,0.1684416221991233,3.0,4.0,0.06758235767483711,0.9013214111328125,-0.0008204813711927272,9.065671838470735e-05,0.004029315553620107,1.0,0.0,1.0,1.0
73,598016,769.6346612760769,486,1.0,0.0,1.0,1.0,0.33041358024691364,0.8071530000000002,3.035185185185185,0.18624695613461753,3.0,5.0,0.0664524994790554,0.9012107029557228,8.435233212367166e-06,0.00011082919900218258,0.005087096699880967,1.0,0.0,1.0,1.0
74,606208,762.4959213147927,497,1.0,0.0,1.0,1.0,0.3306923361717882,0.8074239540910777,3.0318400592373194,0.1776703024114459,3.0,5.0,0.06524755991995335,0.9016194567084312,-0.001635139822610654,9.893007154460065e-05,0.0032108831649546835,1.0,0.0,1.0,1.0
75,614400,762.0236621237646,508,1.0,0.0,1.0,1.0,0.33135989179884423,0.8080638878642571,3.0239763924751015,0.15772442862518612,3.0,5.0,0.06428472883999348,0.901822067797184,-0.0015511890378547832,7.97588345449185e-05,0.003823438221105792,1.0,0.0,1.0,1.0
76,622592,754.6657492297783,518,1.0,0.0,1.0,1.0,0.3308166790032075,0.8075448186528501,3.0303478904515173,0.1736867538032106,3.0,5.0,0.06349838152527809,0.9011554569005966,-0.0010413697164040059,9.382012467540335e-05,0.004804073123180095,1.0,0.0,1.0,1.0
77,630784,752.9859510072404,529,1.0,0.0,1.0,1.0,0.3312976629766298,0.8080033948339486,3.0247232472324725,0.1599625676178711,3.0,5.0,0.06270400248467922,0.9014767035841942,-0.00023749707543174736,7.733750226179836e-05,0.003220346747828514,1.0,0.0,1.0,1.0
78,638976,764.9218753694126,540,1.0,0.0,1.0,1.0,0.3312384473197782,0.8079637707948247,3.025138632162662,0.15654609971395686,3.0,4.0,0.06216231221333146,0.9017133787274361,0.0007096465305949096,7.545348398707574e-05,0.0028925701159909327,1.0,0.0,1.0,1.0
79,647168,752.4037164559456,551,1.0,0.0,1.0,1.0,0.33067579232951044,0.8073776137624865,3.0325564187939325,0.18760621374040842,3.0,6.0,0.06128878705203533,0.9013644754886627,0.0008777757248026319,0.0001046085158122878,0.0034560017531180985,1.0,0.0,1.0,1.0
80,655360,757.4800872378559,562,1.0,0.0,1.0,1.0,0.3311484490398819,0.8078762924667654,3.026218611521418,0.1597848426206534,3.0,4.0,0.060271363239735365,0.9016934707760811,-0.0008662043510412332,8.634851997157966e-05,0.005972725403071416,1.0,0.0,1.0,1.0
81,663552,767.3429564738813,572,1.0,0.0,1.0,1.0,0.3314500246184146,0.8081514771048747,3.0228951255539145,0.15442811808162046,3.0,5.0,0.05954965017735958,0.901550330221653,-0.001816376083297655,7.702714492552332e-05,0.004729578040091904,1.0,0.0,1.0,1.0
